Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1998-03-19 00:00:00-05:00,68.70094719194984,68.95707346481916,68.50392698205034,68.87826538085938,2554800,0.0,0.0,0.0
1998-03-20 00:00:00-05:00,69.27378051462705,69.66895325002139,68.83909050569328,69.47136688232422,3123300,0.313,0.0,0.0
1998-03-23 00:00:00-05:00,69.37261517915105,69.74802950225099,69.17502869330899,69.31333923339844,4453100,0.0,0.0,0.0
1998-03-24 00:00:00-05:00,69.589905876302,70.06411307137049,69.51087134379058,69.90604400634766,3333600,0.0,0.0,0.0
1998-03-25 00:00:00-05:00,70.43954597635472,70.51858053004489,69.03668264835439,69.64920043945312,4597600,0.0,0.0,0.0
1998-03-26 00:00:00-05:00,69.47137732699349,70.02461923972267,69.31330820907087,69.60968780517578,3333500,0.0,0.0,0.0
1998-03-27 00:00:00-05:00,70.02465058242989,70.0444092310141,68.91816626171429,69.31333923339844,2611300,0.0,0.0,0.0
1998-03-30 00:00:00-05:00,69.31331336396255,69.6096929821095,68.89838189855685,69.27379608154297,3108700,0.0,0.0,0.0
1998-03-31 00:00:00-05:00,69.64919760933377,70.30123265078285,69.39233532027808,69.5108871459961,5926500,0.0,0.0,0.0
1998-04-01 00:00:00-05:00,69.7479572454797,70.23204363429393,69.17495703014856,70.073974609375,2929000,0.0,0.0,0.0
1998-04-02 00:00:00-05:00,70.14312669655601,70.9729890405716,70.02457493312522,70.83467864990234,3920900,0.0,0.0,0.0
1998-04-03 00:00:00-05:00,71.03230716981658,71.32868675466977,70.71616894597317,71.19037628173828,3787600,0.0,0.0,0.0
1998-04-06 00:00:00-04:00,71.60528701073508,71.68432154385953,70.61735534667969,70.61735534667969,4550500,0.0,0.0,0.0
1998-04-07 00:00:00-04:00,70.65689786669235,70.77544970875056,69.64920720919757,70.14317321777344,5583700,0.0,0.0,0.0
1998-04-08 00:00:00-04:00,70.32100167423064,70.36051895530635,69.3923455689514,69.74800109863281,4854800,0.0,0.0,0.0
1998-04-09 00:00:00-04:00,69.90603587947714,70.36048438858624,69.88627724864632,70.30120849609375,4481200,0.0,0.0,0.0
1998-04-13 00:00:00-04:00,70.41972221193883,70.41972221193883,69.55034292537168,70.10358428955078,4350200,0.0,0.0,0.0
1998-04-14 00:00:00-04:00,70.26170590498249,70.69639587402344,70.12339546028764,70.69639587402344,3279100,0.0,0.0,0.0
1998-04-15 00:00:00-04:00,70.79519637797854,70.89398956298828,70.2814718159279,70.89398956298828,3867200,0.0,0.0,0.0
1998-04-16 00:00:00-04:00,70.38027857281836,70.49883041769115,69.8665539117029,70.06414031982422,7177900,0.0,0.0,0.0
1998-04-17 00:00:00-04:00,70.0048356983876,71.09156049754405,69.82700800398017,70.99276733398438,5688800,0.0,0.0,0.0
1998-04-20 00:00:00-04:00,70.81496098099944,71.17061647699776,70.73592642633315,70.97303009033203,3688300,0.0,0.0,0.0
1998-04-21 00:00:00-04:00,71.09154637971722,71.54599484184436,70.75564969031889,71.30889129638672,4573200,0.0,0.0,0.0
1998-04-22 00:00:00-04:00,71.36817456951916,71.72382992451676,71.32865730785275,71.50648498535156,2386100,0.0,0.0,0.0
1998-04-23 00:00:00-04:00,71.21012174231664,71.44722536631993,70.65687995297567,70.81494903564453,5062000,0.0,0.0,0.0
1998-04-24 00:00:00-04:00,70.65689954418822,71.11134828286728,69.76776070764222,70.06414031982422,11039700,0.0,0.0,0.0
1998-04-27 00:00:00-04:00,69.15524979712258,69.35283622511436,68.04876580036861,68.74031829833984,14510200,0.0,0.0,0.0
1998-04-28 00:00:00-04:00,69.4120660495264,69.43182467920175,68.36485867673251,68.6414794921875,6511400,0.0,0.0,0.0
1998-04-29 00:00:00-04:00,68.93787967688428,69.53063874547314,68.56246560011134,69.11570739746094,7703100,0.0,0.0,0.0
1998-04-30 00:00:00-04:00,69.9060357559808,70.7655361956035,69.80724260200117,70.4000015258789,8684500,0.0,0.0,0.0
1998-05-01 00:00:00-04:00,70.65689302900252,71.19037628173828,70.38027208313953,71.19037628173828,4008800,0.0,0.0,0.0
1998-05-04 00:00:00-04:00,71.26938969649802,71.64480372595004,70.91373430017505,71.01252746582031,4537200,0.0,0.0,0.0
1998-05-05 00:00:00-04:00,70.81497246252452,70.91376567187514,70.26173049016104,70.51859283447266,5146400,0.0,0.0,0.0
1998-05-06 00:00:00-04:00,70.89398993721149,70.89398993721149,69.66895443662422,69.68871307373047,5526100,0.0,0.0,0.0
1998-05-07 00:00:00-04:00,69.86655248318715,69.90606976400343,69.13548278808594,69.13548278808594,6940400,0.0,0.0,0.0
1998-05-08 00:00:00-04:00,69.55043797015607,70.41981844478302,69.55043797015607,70.26174926757812,7951000,0.0,0.0,0.0
1998-05-11 00:00:00-04:00,70.53828321245939,70.95321429017973,69.78745554801304,70.0245590209961,6336300,0.0,0.0,0.0
1998-05-12 00:00:00-04:00,70.0641028246089,70.79517214342178,69.7677233710361,70.7754135131836,6045200,0.0,0.0,0.0
1998-05-13 00:00:00-04:00,70.85448438601387,71.1706226320195,70.55810478038357,70.95327758789062,4441500,0.0,0.0,0.0
1998-05-14 00:00:00-04:00,70.51856830425034,71.2496377991389,70.4000164942684,70.59760284423828,4187500,0.0,0.0,0.0
1998-05-15 00:00:00-04:00,70.81493302314945,70.9532434392103,70.06410505024776,70.2024154663086,6716100,0.0,0.0,0.0
1998-05-18 00:00:00-04:00,70.00482339635344,70.55806501506581,69.44170246302122,69.92578887939453,4847200,0.0,0.0,0.0
1998-05-19 00:00:00-04:00,70.18265658712373,70.61734646463407,70.04434617155226,70.4000015258789,5918700,0.0,0.0,0.0
1998-05-20 00:00:00-04:00,70.87423673390613,71.13109903598051,70.10364982768301,71.07182312011719,5716600,0.0,0.0,0.0
1998-05-21 00:00:00-04:00,71.05204527886407,71.30890751151847,70.3802517473064,70.61735534667969,6301500,0.0,0.0,0.0
1998-05-22 00:00:00-04:00,70.65687453023503,70.85446086840683,70.14315005098835,70.34073638916016,4862200,0.0,0.0,0.0
1998-05-26 00:00:00-04:00,70.87423362808163,70.87423362808163,69.03668031684337,69.21450805664062,6899300,0.0,0.0,0.0
1998-05-27 00:00:00-04:00,68.62178653295119,69.4911670706563,68.01914775113286,69.31333923339844,10202600,0.0,0.0,0.0
1998-05-28 00:00:00-04:00,69.47136359155246,69.78750176489287,68.95763905987431,69.62943267822266,4907600,0.0,0.0,0.0
1998-05-29 00:00:00-04:00,69.94554868978565,70.06410046722596,68.93785858154297,68.93785858154297,4772600,0.0,0.0,0.0
1998-06-01 00:00:00-04:00,68.89834246451775,69.68868766055468,68.64148027580576,69.25399780273438,6092200,0.0,0.0,0.0
1998-06-02 00:00:00-04:00,69.55044301640892,69.7677881508352,69.01695950463532,69.31333923339844,6701100,0.0,0.0,0.0
1998-06-03 00:00:00-04:00,69.47136267422249,69.66894902995122,68.2068099975586,68.2068099975586,6445100,0.0,0.0,0.0
1998-06-04 00:00:00-04:00,68.44391777029895,69.58991870294253,68.32536594968064,69.47136688232422,6566300,0.0,0.0,0.0
1998-06-05 00:00:00-04:00,69.78749999829701,70.81494903564453,69.4713618329593,70.81494903564453,8463200,0.0,0.0,0.0
1998-06-08 00:00:00-04:00,70.7753952409968,71.11129186832706,70.59756761476315,70.73587799072266,4159900,0.0,0.0,0.0
1998-06-09 00:00:00-04:00,70.63713934188499,71.08170875033042,70.43955293813147,70.95327758789062,2725300,0.0,0.0,0.0
1998-06-10 00:00:00-04:00,70.57784435460385,71.48674156633727,70.34074073415167,70.49880981445312,6186900,0.0,0.0,0.0
1998-06-11 00:00:00-04:00,70.45926033636734,70.7358811004473,69.15519101999038,69.1749496459961,8056600,0.0,0.0,0.0
1998-06-12 00:00:00-04:00,69.4713329321662,69.82698822021484,68.44388432224794,69.82698822021484,9779000,0.0,0.0,0.0
1998-06-15 00:00:00-04:00,68.79955240974105,69.49110448738061,67.96968991657359,67.98944854736328,10234200,0.0,0.0,0.0
1998-06-16 00:00:00-04:00,68.54271617205947,69.05644076718012,68.12778476830817,69.03668212890625,7471500,0.0,0.0,0.0
1998-06-17 00:00:00-04:00,69.64917194953578,70.67662072723107,69.51086153715373,70.47903442382812,12057700,0.0,0.0,0.0
1998-06-18 00:00:00-04:00,70.30122090164825,70.4592899761882,70.02460002120331,70.16291046142578,3844600,0.0,0.0,0.0
1998-06-19 00:00:00-04:00,70.44565158564552,70.55466989845392,69.53386206033892,69.81136322021484,3549100,0.352,0.0,0.0
1998-06-22 00:00:00-04:00,69.93025602894201,70.44561505863376,69.81132702209007,70.1482925415039,5438300,0.0,0.0,0.0
1998-06-23 00:00:00-04:00,70.46545292338456,71.07991960147878,70.40598840614965,70.9808120727539,5004600,0.0,0.0,0.0
1998-06-24 00:00:00-04:00,71.13937558310523,72.11062924807379,70.79249927418789,71.93223571777344,8291900,0.0,0.0,0.0
1998-06-25 00:00:00-04:00,72.2493971535885,72.58636279189056,71.55564436884897,71.81332397460938,5854800,0.0,0.0,0.0
1998-06-26 00:00:00-04:00,71.87281381566162,72.20977957265727,71.75388472495727,72.11067199707031,4833100,0.0,0.0,0.0
1998-06-29 00:00:00-04:00,72.46744709751502,72.74494826254927,72.1800351765867,72.36833953857422,5953400,0.0,0.0,0.0
1998-06-30 00:00:00-04:00,72.24940379416817,72.42779738378341,71.71422302532248,71.87279510498047,4284800,0.0,0.0,0.0
1998-07-01 00:00:00-04:00,72.34849701010934,72.90349917895401,72.070995925687,72.70528411865234,3489500,0.0,0.0,0.0
1998-07-02 00:00:00-04:00,72.76474626606014,72.86385379298204,72.46742368529443,72.84403228759766,3503900,0.0,0.0,0.0
1998-07-06 00:00:00-04:00,72.80443728175656,73.57747650146484,72.66568665257815,73.57747650146484,3144400,0.0,0.0,0.0
1998-07-07 00:00:00-04:00,73.56746885065446,73.65666556622173,73.12148527281808,73.43862915039062,4920700,0.0,0.0,0.0
1998-07-08 00:00:00-04:00,73.4981379616299,74.17206910798788,73.4188519444113,73.9738540649414,6875000,0.0,0.0,0.0
1998-07-09 00:00:00-04:00,73.75584129866546,74.03334244840512,73.33958957405595,73.47834014892578,6942500,0.0,0.0,0.0
1998-07-10 00:00:00-04:00,73.59726236485142,74.17208612153892,72.98279559046134,73.87476348876953,7849700,0.0,0.0,0.0
1998-07-13 00:00:00-04:00,73.93420477281823,74.11259829639877,73.61706073089731,73.89456176757812,6555100,0.0,0.0,0.0
1998-07-14 00:00:00-04:00,74.17207153077467,74.94511022390675,74.17207153077467,74.7270736694336,6983600,0.0,0.0,0.0
1998-07-15 00:00:00-04:00,74.88567872342675,75.02442931926159,74.54871299068503,74.5883560180664,4977500,0.0,0.0,0.0
1998-07-16 00:00:00-04:00,74.64780401661264,75.22262778625729,74.2513738306508,75.10369873046875,6315600,0.0,0.0,0.0
1998-07-17 00:00:00-04:00,75.24242468287459,75.48028271664552,75.04420965473213,75.2027816772461,3539500,0.0,0.0,0.0
1998-07-20 00:00:00-04:00,75.32171069413157,75.62894398775236,74.8063516209612,75.2027816772461,2338400,0.0,0.0,0.0
1998-07-21 00:00:00-04:00,75.4802819771828,75.4802819771828,73.75581124923771,73.89456176757812,5518600,0.0,0.0,0.0
1998-07-22 00:00:00-04:00,73.79545425447783,74.20179505818903,73.2800951863563,73.89456176757812,10417300,0.0,0.0,0.0
1998-07-23 00:00:00-04:00,73.7756735932716,73.9540672156089,72.249417046608,72.42781066894531,15110900,0.0,0.0,0.0
1998-07-24 00:00:00-04:00,72.92334186864272,73.00262791579536,71.59530057883596,72.36833953857422,11540500,0.0,0.0,0.0
1998-07-27 00:00:00-04:00,72.07101554134017,72.94316204404065,71.57547775571489,72.88369750976562,9600000,0.0,0.0,0.0
1998-07-28 00:00:00-04:00,72.58635009934463,72.72510063203043,70.96098671645379,71.65473937988281,13693000,0.0,0.0,0.0
1998-07-29 00:00:00-04:00,72.13044484950741,72.38812437219045,71.19883426749948,71.37722778320312,7462400,0.0,0.0,0.0
1998-07-30 00:00:00-04:00,72.07100790000321,72.68547468902963,71.93225733473918,72.44761657714844,6821600,0.0,0.0,0.0
1998-07-31 00:00:00-04:00,72.52688310264308,72.6259906225975,70.60419721552738,70.90151977539062,7680500,0.0,0.0,0.0
1998-08-03 00:00:00-04:00,70.90151719013538,71.30785800713224,70.42580111170003,70.60419464111328,10486500,0.0,0.0,0.0
1998-08-04 00:00:00-04:00,71.17901889631682,71.17901889631682,67.86882781982422,67.86882781982422,15091600,0.0,0.0,0.0
1998-08-05 00:00:00-04:00,68.46348755533432,69.05813278598285,66.97687447871299,68.80045318603516,21718400,0.0,0.0,0.0
1998-08-06 00:00:00-04:00,68.58241910162972,69.45456547170825,68.22563195023396,69.0977783203125,13084400,0.0,0.0,0.0
1998-08-07 00:00:00-04:00,69.57347712565944,70.14830072584294,68.80043849092989,69.21669006347656,12083800,0.0,0.0,0.0
1998-08-10 00:00:00-04:00,68.97887700164374,69.55370097665742,68.62208970680764,68.82030487060547,6273000,0.0,0.0,0.0
1998-08-11 00:00:00-04:00,67.73012437653122,68.14637623837119,66.91744217008177,67.78958892822266,14287100,0.0,0.0,0.0
1998-08-12 00:00:00-04:00,68.34454858131694,69.05812275443974,68.18597654284521,68.93919372558594,11158400,0.0,0.0,0.0
1998-08-13 00:00:00-04:00,69.018501854609,69.55368265589402,68.1067123413086,68.1067123413086,9073900,0.0,0.0,0.0
1998-08-14 00:00:00-04:00,68.72120103060989,68.95905924011878,67.09583659896582,67.31387329101562,8628500,0.0,0.0,0.0
1998-08-17 00:00:00-04:00,67.23452522955414,69.09774615277881,66.91738124262228,68.74095916748047,11290000,0.0,0.0,0.0
1998-08-18 00:00:00-04:00,69.13741336187447,70.14831017421838,68.99866281900373,70.00955963134766,7603900,0.0,0.0,0.0
1998-08-19 00:00:00-04:00,70.46547274950923,70.46547274950923,69.53386171737789,69.83118438720703,6258600,0.0,0.0,0.0
1998-08-20 00:00:00-04:00,69.5734661065259,70.02936061377665,69.23650060116665,69.4148941040039,7402800,0.0,0.0,0.0
1998-08-21 00:00:00-04:00,68.62207380436452,68.95903950473256,66.9174237907379,68.85993194580078,16685400,0.0,0.0,0.0
1998-08-24 00:00:00-04:00,69.29598236083984,69.73205547638288,68.70133720328114,69.29598236083984,7201700,0.0,0.0,0.0
1998-08-25 00:00:00-04:00,70.00958458364826,70.56458695294106,68.90949060165718,69.45458221435547,9688300,0.0,0.0,0.0
1998-08-26 00:00:00-04:00,68.6815121472224,69.53383682899168,68.34454657536013,69.05812072753906,9339700,0.0,0.0,0.0
1998-08-27 00:00:00-04:00,67.86884030261672,68.22562743037581,65.62901000057359,65.80740356445312,24887800,0.0,0.0,0.0
1998-08-28 00:00:00-04:00,66.58043099141611,67.05614708066707,64.796495656725,65.56953430175781,23735900,0.0,0.0,0.0
1998-08-31 00:00:00-04:00,65.80741638938585,65.97589923255146,60.257393320401505,60.89168167114258,22563100,0.0,0.0,0.0
1998-09-01 00:00:00-04:00,60.931307400114314,63.7856041683695,59.38522998397608,63.46846008300781,24748500,0.0,0.0,0.0
1998-09-02 00:00:00-04:00,63.309853699268054,64.53878636343669,62.65574437801701,63.01253128051758,13843200,0.0,0.0,0.0
1998-09-03 00:00:00-04:00,61.922398752854754,63.03240333997379,61.367396459295236,62.51704406738281,17311300,0.0,0.0,0.0
1998-09-04 00:00:00-04:00,63.0720127598404,63.30987075893471,60.73307576874638,62.001651763916016,17783800,0.0,0.0,0.0
1998-09-08 00:00:00-04:00,63.983810489617504,65.33167266845703,63.309879400197744,65.33167266845703,14746500,0.0,0.0,0.0
1998-09-09 00:00:00-04:00,65.17311249918014,65.41097057399466,63.706321037823884,63.74596405029297,12109700,0.0,0.0,0.0
1998-09-10 00:00:00-04:00,62.437732026056594,63.012555590740924,61.407013910070894,62.47737503051758,19889300,0.0,0.0,0.0
1998-09-11 00:00:00-04:00,62.27916750822906,64.49917602539062,61.52595033276353,64.49917602539062,20379800,0.0,0.0,0.0
1998-09-14 00:00:00-04:00,65.25241233618237,66.25339861290693,64.75687457542766,65.60919952392578,10686800,0.0,0.0,0.0
1998-09-15 00:00:00-04:00,65.25239046113984,66.1641796352627,64.87578188921954,66.00560760498047,8337900,0.0,0.0,0.0
1998-09-16 00:00:00-04:00,66.44171627589634,66.75886050633021,65.43081904138838,66.60028839111328,11024900,0.0,0.0,0.0
1998-09-17 00:00:00-04:00,64.85599796444761,65.35153584620531,64.558675235393,64.69742584228516,12945200,0.0,0.0,0.0
1998-09-18 00:00:00-04:00,65.1645811306872,65.18447263896884,64.34902929113953,64.98555755615234,7019200,0.359,0.0,0.0
1998-09-21 00:00:00-04:00,63.41415402469372,65.82102749928215,62.97654066567764,64.94580078125,8834600,0.0,0.0,0.0
1998-09-22 00:00:00-04:00,65.88070233740176,65.98015991943285,65.02536713193427,65.48287200927734,7270100,0.0,0.0,0.0
1998-09-23 00:00:00-04:00,66.11939201176723,68.1085433959961,66.05971747024037,68.1085433959961,13688500,0.0,0.0,0.0
1998-09-24 00:00:00-04:00,67.67096523353439,67.98922962028823,65.72159586466715,66.43769073486328,11129500,0.0,0.0,0.0
1998-09-25 00:00:00-04:00,65.64199873011746,67.10402506547008,65.32373449385024,66.35809326171875,10247400,0.0,0.0,0.0
1998-09-28 00:00:00-04:00,67.03440767629333,67.67093617648365,66.35809614484111,66.95484161376953,8847800,0.0,0.0,0.0
1998-09-29 00:00:00-04:00,67.07419657522614,67.43224388790527,65.80113946347807,66.79571533203125,10618100,0.0,0.0,0.0
1998-09-30 00:00:00-04:00,65.88067090833509,66.39785008817105,64.52804843799488,64.7667465209961,7908400,0.0,0.0,0.0
1998-10-01 00:00:00-04:00,63.67273404521326,64.63747243983771,62.439460221157276,62.89696502685547,13335600,0.0,0.0,0.0
1998-10-02 00:00:00-04:00,62.93675969070875,64.20981677674078,61.88250929133847,64.11035919189453,14351800,0.0,0.0,0.0
1998-10-05 00:00:00-04:00,63.39426734735877,63.63296556140593,61.325549492283365,62.817413330078125,12807200,0.0,0.0,0.0
1998-10-06 00:00:00-04:00,64.13021189935989,64.46836748319647,62.08138689140888,62.75769805908203,12621000,0.0,0.0,0.0
1998-10-07 00:00:00-04:00,62.77763069182289,63.67274900016637,60.94761103920955,61.822837829589844,14348500,0.0,0.0,0.0
1998-10-08 00:00:00-04:00,60.19171287465041,61.58411865826758,58.6998495350606,61.48466110229492,20625000,0.0,0.0,0.0
1998-10-09 00:00:00-04:00,61.743257134821995,62.87707339019727,59.8734548891154,62.71794128417969,12708500,0.0,0.0,0.0
1998-10-12 00:00:00-04:00,64.05072151701611,64.5679012559734,63.45397566437311,63.632999420166016,9508500,0.0,0.0,0.0
1998-10-13 00:00:00-04:00,63.37436339547075,63.911434271703556,62.857184033172494,63.414146423339844,6256800,0.0,0.0,0.0
1998-10-14 00:00:00-04:00,62.97654350949342,64.80656309347111,62.91686895784197,64.01090240478516,8176900,0.0,0.0,0.0
1998-10-15 00:00:00-04:00,63.73243397043645,68.26770080728399,63.61308484315099,67.4521484375,20541100,0.0,0.0,0.0
1998-10-16 00:00:00-04:00,67.55159671351595,67.9494270828535,66.83550204870836,67.47203063964844,16573900,0.0,0.0,0.0
1998-10-19 00:00:00-04:00,67.27313324315287,67.98922809730826,67.15378410079364,67.71074676513672,7915900,0.0,0.0,0.0
1998-10-20 00:00:00-04:00,68.46659064515728,69.25230544192769,67.53168949456972,68.1085433959961,14611600,0.0,0.0,0.0
1998-10-21 00:00:00-04:00,68.02898228098611,68.50637864787022,67.3924537918073,67.8698501586914,9178400,0.0,0.0,0.0
1998-10-22 00:00:00-04:00,67.96931334144973,69.04345525553761,67.57148300289866,68.88432312011719,8277500,0.0,0.0,0.0
1998-10-23 00:00:00-04:00,68.72517340571673,68.74506491755629,67.96929595581304,68.00907897949219,6237200,0.0,0.0,0.0
1998-10-26 00:00:00-05:00,68.56605271927572,69.0434490828564,67.96930726479985,68.50637817382812,5838600,0.0,0.0,0.0
1998-10-27 00:00:00-05:00,69.02355303274136,69.36170876806027,67.65103857762345,68.1085433959961,10089700,0.0,0.0,0.0
1998-10-28 00:00:00-05:00,67.83005704929982,68.44669393156619,67.4919013396699,67.98918914794922,5650600,0.0,0.0,0.0
1998-10-29 00:00:00-05:00,68.16827784181152,69.66014269099036,67.86990487197575,69.64025115966797,9625600,0.0,0.0,0.0
1998-10-30 00:00:00-05:00,70.09770113338124,70.59498902450908,69.69987082047895,70.01813507080078,9872800,0.0,0.0,0.0
1998-11-02 00:00:00-05:00,70.53531263127674,71.21162414550781,70.13748232878787,71.21162414550781,6501400,0.0,0.0,0.0
1998-11-03 00:00:00-05:00,71.03257549889112,71.17181605573577,70.4955047796332,70.69441986083984,6866000,0.0,0.0,0.0
1998-11-04 00:00:00-05:00,71.58958091183601,71.98741131423576,70.71435402655655,71.4503402709961,8233600,0.0,0.0,0.0
1998-11-05 00:00:00-05:00,70.9928065538079,72.52445298267962,70.7342168969854,72.42499542236328,6841500,0.0,0.0,0.0
